file_id,field_id,index_num,part_num
35,1866,5,1
35,1867,2,1
35,1868,2,0
35,1869,6,1
35,1875,0,1
35,1875,5,0
35,1876,0,0
35,1876,1,0
35,1876,6,0
36,1877,4,0
36,1878,3,0
36,1878,5,1
36,1879,2,1
36,1880,2,0
36,1881,6,1
36,1887,0,1
36,1887,5,0
36,1888,0,0
36,1888,1,0
36,1888,6,0
37,1024,37,0
37,1280,34,0
37,1889,0,0
37,1889,15,1
37,1889,16,1
37,1890,1,0
37,1895,2,0
37,1896,3,0
37,1897,6,0
37,1902,7,0
37,1941,4,0
37,1965,5,0
37,1968,14,0
37,1969,15,0
37,1970,13,0
37,1973,11,0
37,1977,12,0
37,1985,10,0
37,1990,8,0
37,1992,9,0
37,1994,16,0
37,2816,37,0
37,32788,1,23
38,23,3,0
38,1997,2,1
38,1997,4,0
38,1998,1,0
38,1998,2,2
38,1998,5,1
38,1999,2,0
38,1999,3,0
38,1999,5,0
38,2000,0,0
39,768,39,0
39,2003,1,2
39,2003,2,1
39,2004,1,1
39,2004,2,0
39,2005,0,0
39,2005,1,0
39,32787,1,25
40,24,0,1
40,2008,1,2
40,2008,2,1
40,2009,1,1
40,2009,2,0
40,2010,0,0
40,2010,1,0
41,1280,41,0
41,1792,41,0
41,2011,0,0
41,2011,15,1
41,2011,16,1
41,2012,1,0
41,2017,2,0
41,2018,3,0
41,2019,6,0
41,2024,7,0
41,2063,4,0
41,2087,5,0
41,2090,14,0
41,2091,15,0
41,2092,13,0
41,2095,11,0
41,2099,12,0
41,2107,10,0
41,2112,8,0
41,2114,9,0
41,2116,16,0
41,2560,41,0
41,32788,1,27
42,25,7,1
42,2126,5,1
42,2128,0,2
42,2128,3,0
42,2129,0,1
42,2129,2,0
42,2129,10,1
42,2131,4,0
42,2132,6,0
42,2132,10,2
42,2134,7,0
42,2136,8,1
42,2137,9,1
42,2139,0,0
42,2139,1,0
42,2139,5,0
42,2139,8,0
42,2139,9,0
42,2139,10,0
43,2142,1,2
43,2142,2,1
43,2143,1,1
43,2143,2,0
43,2144,0,0
43,2144,1,0
43,32786,1,28
44,27,10,1
44,2150,13,0
44,2154,12,0
44,2173,7,0
44,2179,6,0
44,2181,14,0
44,2181,16,1
44,2185,5,0
44,2200,9,0
44,2202,4,0
44,2211,11,0
44,2212,10,0
44,2223,8,0
44,2225,3,0
44,2225,16,0
44,2226,15,0
44,2227,2,0
44,2228,1,0
44,2229,0,0
45,2230,10,2
45,2236,5,0
45,2236,8,0
45,2236,9,1
45,2241,4,0
45,2255,3,0
45,2255,6,0
45,2255,7,1
45,2255,8,1
45,2255,9,0
45,2255,10,1
45,2256,2,0
45,2256,6,1
45,2256,7,0
45,2257,1,1
45,2258,0,0
45,2258,1,0
45,2258,10,0
46,2259,0,0
46,2260,1,0
47,2269,13,0
47,2273,12,0
47,2292,7,0
47,2298,6,0
47,2300,14,0
47,2300,16,1
47,2304,5,0
47,2319,9,0
47,2321,4,0
47,2330,11,0
47,2331,10,0
47,2342,8,0
47,2344,3,0
47,2344,16,0
47,2345,15,0
47,2346,2,0
47,2347,1,0
47,2348,0,0
47,3584,47,0
47,4096,47,0
47,32787,1,29
48,28,12,2
48,2351,0,0
48,2352,1,0
49,2365,10,2
49,2371,5,0
49,2371,8,0
49,2371,9,1
49,2376,4,0
49,2390,3,0
49,2390,6,0
49,2390,7,1
49,2390,8,1
49,2390,9,0
49,2390,10,1
49,2391,2,0
49,2391,6,1
49,2391,7,0
49,2392,1,1
49,2393,0,0
49,2393,1,0
49,2393,10,0
49,32788,1,30
50,2403,5,1
50,2405,0,2
50,2405,3,0
50,2406,0,1
50,2406,2,0
50,2406,10,1
50,2408,4,0
50,2409,6,0
50,2409,10,2
50,2411,7,0
50,2413,8,1
50,2414,9,1
50,2416,0,0
50,2416,1,0
50,2416,5,0
50,2416,8,0
50,2416,9,0
50,2416,10,0
51,29,8,0
51,2490,3,1
51,2490,4,0
51,2491,0,1
51,2491,3,2
51,2491,5,0
51,2492,2,0
51,2493,0,0
51,2493,1,0
51,2493,3,0
52,2496,1,2
52,2496,2,1
52,2497,1,1
52,2497,2,0
52,2498,0,0
52,2498,1,0
52,32787,1,31
53,31,1,0
53,2504,13,0
53,2508,12,0
53,2527,7,0
53,2533,6,0
53,2535,14,0
53,2535,16,1
53,2539,5,0
53,2554,9,0
53,2556,4,0
53,2565,11,0
53,2566,10,0
53,2577,8,0
53,2579,3,0
53,2579,16,0
53,2580,15,0
53,2581,2,0
53,2582,1,0
53,2583,0,0
54,2584,10,2
54,2590,5,0
54,2590,8,0
54,2590,9,1
54,2595,4,0
54,2609,3,0
54,2609,6,0
54,2609,7,1
54,2609,8,1
54,2609,9,0
54,2609,10,1
54,2610,2,0
54,2610,6,1
54,2610,7,0
54,2611,1,1
54,2612,0,0
54,2612,1,0
54,2612,10,0
54,32786,1,32
55,2613,0,0
55,2613,15,1
55,2613,16,1
55,2614,1,0
55,2619,2,0
55,2620,3,0
55,2621,6,0
55,2626,7,0
55,2665,4,0
55,2689,5,0
55,2692,14,0
55,2693,15,0
55,2694,13,0
55,2697,11,0
55,2701,12,0
55,2709,10,0
55,2714,8,0
55,2716,9,0
55,2718,16,0
56,31,13,1
56,2719,10,2
56,2725,5,0
56,2725,8,0
56,2725,9,1
56,2730,4,0
56,2744,3,0
56,2744,6,0
56,2744,7,1
56,2744,8,1
56,2744,9,0
56,2744,10,1
56,2745,2,0
56,2745,6,1
56,2745,7,0
56,2746,1,1
56,2747,0,0
56,2747,1,0
56,2747,10,0
57,2748,5,0
57,2748,7,0
57,2749,0,0
57,2749,2,0
57,2749,3,0
57,2753,2,1
57,2753,6,0
57,2753,7,1
57,2754,2,2
57,2754,3,1
57,2755,4,0
57,2756,1,0
57,32789,1,34
58,2760,0,0
58,2760,1,0
58,2761,1,1
59,2765,7,0
59,2766,6,0
59,2768,3,2
59,2768,7,2
59,2771,4,0
59,2772,5,0
59,2775,1,1
59,2775,2,0
59,2775,3,1
59,2775,7,1
59,2776,0,0
59,2776,1,0
59,2776,3,0
59,32787,1,36
60,36,3,0
60,2779,7,0
60,2780,6,0
60,2782,3,2
60,2782,7,2
60,2785,4,0
60,2786,5,0
60,2789,1,1
60,2789,2,0
60,2789,3,1
60,2789,7,1
60,2790,0,0
60,2790,1,0
60,2790,3,0
61,2793,7,0
61,2794,6,0
61,2796,3,2
61,2796,7,2
61,2799,4,0
61,2800,5,0
61,2803,1,1
61,2803,2,0
61,2803,3,1
61,2803,7,1
61,2804,0,0
61,2804,1,0
61,2804,3,0
61,32787,1,37
62,2805,5,1
62,2806,3,2
62,2806,4,1
62,2808,3,1
62,2808,4,0
62,2829,1,2
62,2829,2,0
62,2829,3,4
62,2830,1,1
62,2830,3,3
62,2831,0,0
62,2831,1,0
62,2831,3,0
62,2831,5,0
63,2832,5,1
63,2833,3,2
63,2833,4,1
63,2835,3,1
63,2835,4,0
63,2856,1,2
63,2856,2,0
63,2856,3,4
63,2857,1,1
63,2857,3,3
63,2858,0,0
63,2858,1,0
63,2858,3,0
63,2858,5,0
64,33,10,0
64,2860,0,0
65,2866,0,0
65,2866,1,0
65,2874,1,1
65,2875,1,2
65,2875,2,0
66,2877,5,1
66,2878,3,2
66,2878,4,1
66,2880,3,1
66,2880,4,0
66,2901,1,2
66,2901,2,0
66,2901,3,4
66,2902,1,1
66,2902,3,3
66,2903,0,0
66,2903,1,0
66,2903,3,0
66,2903,5,0
66,33280,10,6
67,2921,1,2
67,2922,1,1
67,2923,0,0
67,2923,1,0
67,4096,0,0
67,4352,0,0
67,32787,1,39
68,2924,5,1
68,2925,3,2
68,2925,4,1
68,2927,3,1
68,2927,4,0
68,2948,1,2
68,2948,2,0
68,2948,3,4
68,2949,1,1
68,2949,3,3
68,2950,0,0
68,2950,1,0
68,2950,3,0
68,2950,5,0
69,2951,0,0
69,32788,1,41
70,2984,1,2
70,2985,1,1
70,2986,0,0
70,2986,1,0
70,32786,1,42
71,41,11,0
71,2987,5,1
71,2988,3,2
71,2988,4,1
71,2990,3,1
71,2990,4,0
71,3011,1,2
71,3011,2,0
71,3011,3,4
71,3012,1,1
71,3012,3,3
71,3013,0,0
71,3013,1,0
71,3013,3,0
71,3013,5,0
72,3015,0,0
73,3016,1,1
73,3016,2,0
73,3017,0,0
73,3017,1,0
73,32787,1,44
74,39,2,0
74,3018,0,0
74,3018,1,0
74,3018,2,0
74,3110,1,1
74,3111,2,1
75,42,8,0
75,3172,0,0
75,3173,1,0
75,3174,2,0
75,3174,5,1
75,3175,3,0
75,3180,4,0
75,3181,5,0
75,3183,6,0
75,3185,7,0
75,3187,8,0
75,3189,9,0
75,3189,13,1
75,3193,10,0
75,3199,13,0
75,3211,12,0
75,3212,11,0
75,3212,13,2
76,3213,0,0
76,3215,1,0
77,3217,1,2
77,3217,3,1
77,3217,4,0
77,3217,5,1
77,3218,1,1
77,3218,2,0
77,3218,3,0
77,3218,5,2
77,3219,0,0
77,3219,1,0
77,3219,5,0
77,32785,1,45
78,44,6,0
78,3227,4,1
78,3227,5,0
78,3227,6,2
78,3228,1,2
78,3228,3,0
78,3228,4,0
78,3228,6,1
78,3229,1,1
78,3229,2,0
78,3230,0,0
78,3230,1,0
78,3230,6,0
79,3231,1,2
79,3231,3,1
79,3231,4,0
79,3231,7,2
79,3232,1,3
79,3232,3,2
79,3232,7,4
79,3233,5,0
79,3234,6,0
79,3234,7,3
79,3249,0,0
79,3249,1,0
79,3249,7,0
79,3250,1,1
79,3250,2,0
79,3250,3,0
79,3250,7,1
79,32785,1,47
80,45,6,0
80,3252,0,0
81,3264,0,0
82,3265,0,0
82,32786,1,48
83,47,6,0
83,3266,0,0
84,3267,0,0
84,32787,1,49
85,49,4,0
85,3268,0,0
86,3269,0,0
86,3269,15,1
86,3269,16,1
86,3270,1,0
86,3275,2,0
86,3276,3,0
86,3277,6,0
86,3282,7,0
86,3321,4,0
86,3345,5,0
86,3348,14,0
86,3349,15,0
86,3350,13,0
86,3353,11,0
86,3357,12,0
86,3365,10,0
86,3370,8,0
86,3372,9,0
86,3374,16,0
87,3375,0,0
87,3376,1,0
87,3377,2,0
87,3377,5,1
87,3378,3,0
87,3383,4,0
87,3384,5,0
87,3386,6,0
87,3388,7,0
87,3390,8,0
87,3392,9,0
87,3392,13,1
87,3396,10,0
87,3402,13,0
87,3414,12,0
87,3415,11,0
87,3415,13,2
87,32786,1,50
88,50,4,0
88,3416,0,0
89,3453,0,0
90,3457,0,0
90,3457,1,0
90,3458,1,1
90,3458,2,0
90,3459,3,0
91,51,4,0
91,3460,1,1
91,3460,2,0
91,3461,0,0
91,3461,1,0
92,3463,1,2
92,3463,3,1
92,3463,4,0
92,3463,5,1
92,3464,1,1
92,3464,2,0
92,3464,3,0
92,3464,5,2
92,3465,0,0
92,3465,1,0
92,3465,5,0
93,53,11,0
93,3473,4,1
93,3473,5,0
93,3473,6,2
93,3474,1,2
93,3474,3,0
93,3474,4,0
93,3474,6,1
93,3475,1,1
93,3475,2,0
93,3476,0,0
93,3476,1,0
93,3476,6,0
94,3477,1,2
94,3477,3,1
94,3477,4,0
94,3477,7,2
94,3478,1,3
94,3478,3,2
94,3478,7,4
94,3479,5,0
94,3480,6,0
94,3480,7,3
94,3495,0,0
94,3495,1,0
94,3495,7,0
94,3496,1,1
94,3496,2,0
94,3496,3,0
94,3496,7,1
95,18,0,18
95,3498,0,0
95,3499,1,0
95,3500,2,0
95,3500,5,1
95,3501,3,0
95,3506,4,0
95,3507,5,0
95,3509,6,0
95,3511,7,0
95,3513,8,0
95,3515,9,0
95,3515,13,1
95,3519,10,0
95,3525,13,0
95,3537,12,0
95,3538,11,0
95,3538,13,2
96,54,8,1
96,3539,0,0
97,3546,1,1
97,3553,0,0
97,3553,1,0
98,3554,0,0
99,55,13,0
99,3567,0,0
100,3576,0,0
101,1,0,3
101,56,9,0
101,3578,0,0
102,2,0,3
102,3650,0,0
103,3651,1,0
103,3653,0,0
104,3655,7,0
104,3657,6,0
104,3659,5,0
104,3660,4,0
104,3665,3,0
104,3666,2,0
104,3667,8,0
104,3675,1,0
104,3677,0,0
105,58,1,1
105,3683,4,1
105,3684,0,2
105,3684,3,0
105,3684,4,0
105,3685,0,1
105,3685,2,0
105,3686,0,0
105,3686,1,0
106,3690,1,3
106,3690,3,2
106,3691,1,2
106,3691,3,1
106,3691,4,0
106,3692,1,1
106,3692,2,0
106,3692,3,0
106,3693,0,0
106,3693,1,0
107,60,3,1
107,3700,0,0
107,3702,1,0
107,3703,2,0
107,3707,3,0
108,3713,0,0
109,3714,1,0
109,3714,3,1
109,3715,0,0
109,3716,2,0
109,3717,3,0
110,61,7,1
110,3730,0,0
111,3731,1,0
111,3731,3,1
111,3732,0,0
111,3733,2,0
111,3734,3,0
112,63,1,2
112,3737,1,0
112,3737,3,1
112,3738,0,0
112,3739,2,0
112,3740,3,0
113,3743,1,0
113,3743,3,1
113,3744,0,0
113,3745,2,0
113,3746,3,0
114,3749,1,0
114,3749,3,1
114,3750,0,0
114,3751,2,0
114,3752,3,0
115,66,1,1
115,3755,1,2
115,3755,3,0
115,3755,4,0
115,3756,1,1
115,3756,2,0
115,3757,0,0
115,3757,1,0
115,3758,4,1
115,3758,5,0
116,3765,1,1
116,3765,2,0
116,3765,3,0
116,3766,1,2
116,3766,3,1
116,3766,4,0
116,3767,1,3
116,3767,3,2
116,3771,0,0
116,3771,1,0
117,3773,1,0
117,3774,0,0
118,37,13,0
118,3776,0,0
118,3784,1,0
119,3786,0,0
120,3801,0,0
121,3831,0,0
121,3844,6,2
121,3844,7,2
121,3846,2,4
121,3846,5,0
121,3847,2,3
121,3847,4,0
121,3847,8,2
121,3848,2,2
121,3848,3,1
121,3848,4,2
121,3848,8,1
121,3849,2,1
121,3849,3,0
121,3849,4,1
121,3849,6,3
121,3849,8,0
121,3850,1,0
121,3850,2,0
121,3850,6,1
121,3850,7,0
121,3851,6,0
121,3851,7,1
121,3851,8,3
122,71,1,2
122,3881,0,0
122,3894,6,2
122,3894,7,2
122,3896,2,4
122,3896,5,0
122,3897,2,3
122,3897,4,0
122,3897,8,2
122,3898,2,2
122,3898,3,1
122,3898,4,2
122,3898,8,1
122,3899,2,1
122,3899,3,0
122,3899,4,1
122,3899,6,3
122,3899,8,0
122,3900,1,0
122,3900,2,0
122,3900,6,1
122,3900,7,0
122,3901,6,0
122,3901,7,1
122,3901,8,3
123,3931,0,0
123,3944,6,2
123,3944,7,2
123,3946,2,4
123,3946,5,0
123,3947,2,3
123,3947,4,0
123,3947,8,2
123,3948,2,2
123,3948,3,1
123,3948,4,2
123,3948,8,1
123,3949,2,1
123,3949,3,0
123,3949,4,1
123,3949,6,3
123,3949,8,0
123,3950,1,0
123,3950,2,0
123,3950,6,1
123,3950,7,0
123,3951,6,0
123,3951,7,1
123,3951,8,3
124,5,0,3
124,7,0,19
124,3981,0,0
124,3994,6,2
124,3994,7,2
124,3996,2,4
124,3996,5,0
124,3997,2,3
124,3997,4,0
124,3997,8,2
124,3998,2,2
124,3998,3,1
124,3998,4,2
124,3998,8,1
124,3999,2,1
124,3999,3,0
124,3999,4,1
124,3999,6,3
124,3999,8,0
124,4000,1,0
124,4000,2,0
124,4000,6,1
124,4000,7,0
124,4001,6,0
124,4001,7,1
124,4001,8,3
125,2,0,19
125,74,2,0
125,4010,0,0
126,4065,0,0
126,4078,6,2
126,4078,7,2
126,4080,2,4
126,4080,5,0
126,4081,2,3
126,4081,4,0
126,4081,8,2
126,4082,2,2
126,4082,3,1
126,4082,4,2
126,4082,8,1
126,4083,2,1
126,4083,3,0
126,4083,4,1
126,4083,6,3
126,4083,8,0
126,4084,1,0
126,4084,2,0
126,4084,6,1
126,4084,7,0
126,4085,6,0
126,4085,7,1
126,4085,8,3
127,4090,1,0
127,4091,0,0
128,4098,13,0
128,4102,12,0
128,4121,7,0
128,4127,6,0
128,4129,14,0
128,4129,16,1
128,4133,5,0
128,4148,9,0
128,4150,4,0
128,4159,11,0
128,4160,10,0
128,4171,8,0
128,4173,3,0
128,4173,16,0
128,4174,15,0
128,4175,2,0
128,4176,1,0
128,4177,0,0
129,2,1,19
129,6,0,3
129,7,1,3
129,76,0,0
129,4178,10,2
129,4184,5,0
129,4184,8,0
129,4184,9,1
129,4189,4,0
129,4203,3,0
129,4203,6,0
129,4203,7,1
129,4203,8,1
129,4203,9,0
129,4203,10,1
129,4204,2,0
129,4204,6,1
129,4204,7,0
129,4205,1,1
129,4206,0,0
129,4206,1,0
129,4206,10,0
130,2,2,3
130,4207,0,0
131,4,0,3
131,78,4,0
131,4210,0,0
131,4211,1,0
132,1,0,3
132,4213,0,0
133,4225,0,0
133,20480,1,16
133,33280,10,0
134,79,7,1
134,4238,13,0
134,4242,12,0
134,4261,7,0
134,4267,6,0
134,4269,14,0
134,4269,16,1
134,4273,5,0
134,4288,9,0
134,4290,4,0
134,4299,11,0
134,4300,10,0
134,4311,8,0
134,4313,3,0
134,4313,16,0
134,4314,15,0
134,4315,2,0
134,4316,1,0
134,4317,0,0
135,4318,10,2
135,4324,5,0
135,4324,8,0
135,4324,9,1
135,4329,4,0
135,4343,3,0
135,4343,6,0
135,4343,7,1
135,4343,8,1
135,4343,9,0
135,4343,10,1
135,4344,2,0
135,4344,6,1
135,4344,7,0
135,4345,1,1
135,4346,0,0
135,4346,1,0
135,4346,10,0
136,4348,0,1
136,4349,0,0
136,4349,1,0
137,86,9,0
137,4366,0,0
138,4370,4,1
138,4372,6,1
138,4372,7,1
138,4376,3,0
138,4376,5,1
138,4376,6,2
138,4377,0,1
138,4377,2,0
138,4377,7,2
138,4378,0,0
138,4378,1,0
138,4378,4,0
138,4378,5,0
138,4378,6,0
138,4378,7,0
139,87,8,0
139,4380,1,1
139,4387,0,0
139,4387,1,0
140,4389,3,0
140,4394,2,0
140,4397,1,0
140,4398,0,0
141,4399,7,0
141,4400,5,0
141,4403,3,0
141,4404,10,0
141,4406,4,0
141,4406,6,1
141,4406,7,2
141,4410,6,3
141,4410,9,0
141,4411,6,2
141,4411,8,0
141,4412,0,2
141,4412,2,0
141,4412,4,1
141,4412,6,0
141,4412,7,1
141,4412,8,1
141,4412,9,1
141,4413,0,1
141,4414,0,0
141,4414,1,0
142,92,0,0
142,4475,1,1
142,4476,0,0
142,4476,1,0
143,4479,4,1
143,4481,6,1
143,4481,7,1
143,4485,3,0
143,4485,5,1
143,4485,6,2
143,4486,0,1
143,4486,2,0
143,4486,7,2
143,4487,0,0
143,4487,1,0
143,4487,4,0
143,4487,5,0
143,4487,6,0
143,4487,7,0
144,1,0,3
144,93,5,0
144,4548,2,0
144,4549,1,1
144,4550,0,0
144,4550,1,0
145,4555,1,2
145,4555,2,1
145,4556,1,1
145,4556,2,0
145,4557,0,0
145,4557,1,0
146,4618,2,0
146,4619,1,1
146,4620,0,0
146,4620,1,0
147,4623,7,0
147,4624,5,0
147,4627,3,0
147,4628,10,0
147,4630,4,0
147,4630,6,1
147,4630,7,2
147,4634,6,3
147,4634,9,0
147,4635,6,2
147,4635,8,0
147,4636,0,2
147,4636,2,0
147,4636,4,1
147,4636,6,0
147,4636,7,1
147,4636,8,1
147,4636,9,1
147,4637,0,1
147,4638,0,0
147,4638,1,0
148,94,7,3
148,4699,2,0
148,4700,1,1
148,4701,0,0
148,4701,1,0
149,4714,0,1
149,4715,0,0
149,4715,1,0
150,4717,1,1
150,4724,0,0
150,4724,1,0
151,96,0,0
151,4726,3,0
151,4731,2,0
151,4734,1,0
151,4735,0,0
152,4736,7,0
152,4737,5,0
152,4740,3,0
152,4741,10,0
152,4743,4,0
152,4743,6,1
152,4743,7,2
152,4747,6,3
152,4747,9,0
152,4748,6,2
152,4748,8,0
152,4749,0,2
152,4749,2,0
152,4749,4,1
152,4749,6,0
152,4749,7,1
152,4749,8,1
152,4749,9,1
152,4750,0,1
152,4751,0,0
152,4751,1,0
153,104,8,0
153,4754,4,1
153,4756,6,1
153,4756,7,1
153,4760,3,0
153,4760,5,1
153,4760,6,2
153,4761,0,1
153,4761,2,0
153,4761,7,2
153,4762,0,0
153,4762,1,0
153,4762,4,0
153,4762,5,0
153,4762,6,0
153,4762,7,0
154,4764,1,1
154,4771,0,0
154,4771,1,0
155,4773,3,0
155,4778,2,0
155,4781,1,0
155,4782,0,0
156,107,0,0
156,4783,0,0
157,4887,7,0
157,4888,5,0
157,4891,3,0
157,4892,10,0
157,4894,4,0
157,4894,6,1
157,4894,7,2
157,4898,6,3
157,4898,9,0
157,4899,6,2
157,4899,8,0
157,4900,0,2
157,4900,2,0
157,4900,4,1
157,4900,6,0
157,4900,7,1
157,4900,8,1
157,4900,9,1
157,4901,0,1
157,4902,0,0
157,4902,1,0
158,4904,1,1
158,4911,0,0
158,4911,1,0
159,112,3,0
159,4913,3,0
159,4918,2,0
159,4921,1,0
159,4922,0,0
160,4923,7,0
160,4924,5,0
160,4927,3,0
160,4928,10,0
160,4930,4,0
160,4930,6,1
160,4930,7,2
160,4934,6,3
160,4934,9,0
160,4935,6,2
160,4935,8,0
160,4936,0,2
160,4936,2,0
160,4936,4,1
160,4936,6,0
160,4936,7,1
160,4936,8,1
160,4936,9,1
160,4937,0,1
160,4938,0,0
160,4938,1,0
161,115,4,1
161,4939,7,0
161,4940,5,0
161,4943,3,0
161,4944,10,0
161,4946,4,0
161,4946,6,1
161,4946,7,2
161,4950,6,3
161,4950,9,0
161,4951,6,2
161,4951,8,0
161,4952,0,2
161,4952,2,0
161,4952,4,1
161,4952,6,0
161,4952,7,1
161,4952,8,1
161,4952,9,1
161,4953,0,1
161,4954,0,0
161,4954,1,0
162,4955,7,0
162,4956,5,0
162,4959,3,0
162,4960,10,0
162,4962,4,0
162,4962,6,1
162,4962,7,2
162,4966,6,3
162,4966,9,0
162,4967,6,2
162,4967,8,0
162,4968,0,2
162,4968,2,0
162,4968,4,1
162,4968,6,0
162,4968,7,1
162,4968,8,1
162,4968,9,1
162,4969,0,1
162,4970,0,0
162,4970,1,0
163,4971,7,0
163,4972,5,0
163,4975,3,0
163,4976,10,0
163,4978,4,0
163,4978,6,1
163,4978,7,2
163,4982,6,3
163,4982,9,0
163,4983,6,2
163,4983,8,0
163,4984,0,2
163,4984,2,0
163,4984,4,1
163,4984,6,0
163,4984,7,1
163,4984,8,1
163,4984,9,1
163,4985,0,1
163,4986,0,0
163,4986,1,0
164,4987,0,0
164,4987,10,1
164,4987,11,2
164,4987,12,2
164,4988,1,0
164,4989,2,0
164,4989,6,1
164,4989,8,2
164,4989,9,2
164,4990,7,0
164,4993,6,0
164,4993,8,0
164,4993,9,0
164,4993,10,0
164,4993,11,0
164,4993,12,0
164,5001,4,0
164,5002,5,0
164,5004,3,0
164,5005,8,1
164,5005,11,1
164,5006,9,1
164,5006,12,1
165,121,1,0
165,5007,0,0
165,5007,10,1
165,5007,11,2
165,5007,12,2
165,5008,1,0
165,5009,2,0
165,5009,6,1
165,5009,8,2
165,5009,9,2
165,5010,7,0
165,5013,6,0
165,5013,8,0
165,5013,9,0
165,5013,10,0
165,5013,11,0
165,5013,12,0
165,5021,4,0
165,5022,5,0
165,5024,3,0
165,5025,8,1
165,5025,11,1
165,5026,9,1
165,5026,12,1
166,5040,1,1
166,5040,2,0
166,5041,1,0
166,5042,0,0
167,121,8,0
167,5046,1,1
167,5046,2,0
167,5047,0,1
167,5047,1,0
167,5048,0,0
168,5049,7,0
168,5051,6,0
168,5060,3,0
168,5068,10,0
168,5070,9,0
168,5072,8,0
168,5106,2,0
168,5108,4,0
168,5110,5,0
168,5111,1,0
168,5112,0,0
168,5112,2,1
168,5112,4,1
168,5112,5,1
169,5126,8,2
169,5127,6,2
169,5127,7,2
169,5127,9,2
169,5162,6,1
169,5163,5,0
169,5163,6,0
169,5195,3,1
169,5195,4,0
169,5195,9,0
169,5196,1,1
169,5196,2,0
169,5196,3,0
169,5196,7,1
169,5196,8,1
169,5196,9,1
169,5197,0,0
169,5197,1,0
169,5197,7,0
169,5197,8,0
170,5211,1,1
170,5211,2,0
170,5212,0,0
170,5212,1,0
170,5242,4,0
170,5244,3,0
171,122,6,2
171,5275,1,1
171,5275,2,0
171,5276,0,0
171,5276,1,0
171,5276,2,1
172,5277,7,0
172,5279,6,0
172,5288,3,0
172,5296,10,0
172,5298,9,0
172,5300,8,0
172,5334,2,0
172,5336,4,0
172,5338,5,0
172,5339,1,0
172,5340,0,0
172,5340,2,1
172,5340,4,1
172,5340,5,1
173,68,1,2
173,5371,1,1
173,5371,2,0
173,5372,0,0
173,5372,1,0
173,5372,2,1
174,5384,1,0
174,5385,0,0
175,5389,1,1
175,5389,2,0
175,5390,0,1
175,5390,1,0
175,5391,0,0
176,124,2,3
176,5392,7,0
176,5394,6,0
176,5403,3,0
176,5411,10,0
176,5413,9,0
176,5415,8,0
176,5449,2,0
176,5451,4,0
176,5453,5,0
176,5454,1,0
176,5455,0,0
176,5455,2,1
176,5455,4,1
176,5455,5,1
177,5469,8,2
177,5470,6,2
177,5470,7,2
177,5470,9,2
177,5505,6,1
177,5506,5,0
177,5506,6,0
177,5538,3,1
177,5538,4,0
177,5538,9,0
177,5539,1,1
177,5539,2,0
177,5539,3,0
177,5539,7,1
177,5539,8,1
177,5539,9,1
177,5540,0,0
177,5540,1,0
177,5540,7,0
177,5540,8,0
178,125,0,0
178,5544,3,0
178,5547,1,1
178,5547,2,0
178,5548,0,0
178,5548,1,0
179,5571,11,0
179,5572,10,0
179,5573,8,1
179,5573,9,0
179,5574,8,0
179,5586,7,0
179,5587,3,3
179,5587,4,2
179,5587,6,1
179,5588,3,2
179,5588,4,1
179,5588,5,0
179,5588,6,0
179,5589,3,1
179,5589,4,0
179,5590,3,0
179,5591,0,3
179,5591,1,1
179,5591,2,0
179,5592,0,2
179,5592,1,0
179,5593,0,1
179,5594,0,0
180,126,7,1
180,5639,1,1
180,5640,0,0
180,5640,1,0
181,5643,0,1
181,5643,1,1
181,5643,2,0
181,5644,0,0
181,5644,1,0
182,5645,0,0
182,5645,1,0
182,5646,0,2
182,5646,1,1
182,5647,0,1
182,5651,2,0
182,5652,3,0
182,5653,4,0
182,5654,5,0
182,5656,6,0
182,5657,7,0
183,5658,0,0
183,5658,1,0
183,5659,0,2
183,5659,1,1
183,5660,0,1
183,5664,2,0
183,5665,3,0
183,5666,4,0
183,5667,5,0
183,5669,6,0
183,5670,7,0
184,128,11,0
184,5671,0,0
185,5702,0,0
186,5706,0,0
187,5716,1,1
187,5717,0,0
187,5717,1,0
188,5718,7,1
188,5719,7,0
188,5727,6,0
188,5729,2,0
188,5729,4,2
188,5729,7,2
188,5730,5,0
188,5731,0,2
188,5731,1,1
188,5731,3,2
188,5731,4,1
188,5732,0,1
188,5732,1,0
188,5732,3,1
188,5732,4,0
188,5732,7,3
188,5733,0,0
188,5733,3,0
189,134,8,0
189,5735,0,0
190,5741,1,1
190,5741,2,0
190,5742,0,0
190,5742,1,0
191,5743,0,0
191,5744,1,0
191,5748,2,0
192,5761,0,0
192,5761,2,0
192,5762,0,1
192,5762,2,1
192,5763,0,2
192,5763,2,3
192,5764,0,3
192,5764,1,0
192,5764,2,2
193,5777,0,2
193,5777,1,2
193,5778,1,3
193,5780,0,4
193,5780,2,3
193,5781,0,3
193,5781,2,2
193,5781,3,0
193,5782,0,1
193,5782,1,1
193,5782,2,1
193,5783,0,0
193,5783,1,0
193,5783,2,0
194,135,7,0
194,5787,0,2
194,5787,1,2
194,5788,1,3
194,5790,0,4
194,5790,2,3
194,5791,0,3
194,5791,2,2
194,5791,3,0
194,5792,0,1
194,5792,1,1
194,5792,2,1
194,5793,0,0
194,5793,1,0
194,5793,2,0
195,129,8,1
195,5794,0,0
195,5795,0,1
196,1,0,19
196,5797,1,2
196,5803,0,0
